anio,tipo_precio,unidad_medida,categoria_detalle,valor_millones_pesos
2000,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Otros servicios|Servicios inmobiliarios y de alquiler,12534.648
2000,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Otros servicios|Servicios profesionales,524.001
2000,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Otros servicios|Servicios de salud,16572.473
2000,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Otros servicios|Productos no destinados al consumo y otros,39251.788
2001,corrientes,Millones de pesos a precios corrientes,Total del país,7085856.551
2001,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico,679294.24
2001,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Bienes,60019.949
2001,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Bienes|Artesanías,27621.903
2001,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Bienes|Otros bienes,32398.046
2001,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios,619274.291
2001,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Servicios de transporte aéreo de pasajeros,11690.373
2001,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por ferrocarril,673.131
2001,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por agua,1636.686
2001,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por carretera,94265.489
2001,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Servicios relacionados con el transporte,8245.338
2001,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Servicios de alquiler de equipos de transporte,1520.284
2001,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Agencias de viajes y otros servicios de reserva,8450.873
2001,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Servicios de apoyo,1486.13
2001,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Servicios culturales,10241.677
2001,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Servicios deportivos y recreativos,10879.327
2001,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes,127743.853
2001,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en establecimientos tradicionales,26813.674
2001,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en propiedad de casas de vacaciones,18270.875
2001,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en casa de familiares y amigos (imputación),82659.304
2001,corrientes,Millones de pesos a precios corrientes,"Total del país|Total turístico|Servicios|Restaurantes, bares y centros nocturnos<C1>",169454.971
2001,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Otros servicios,172986.159
2001,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Otros servicios|Comercio turístico,76575.818
2001,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Otros servicios|Transporte local,16903.526
2001,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Otros servicios|Servicios de información,2065.675
2001,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Otros servicios|Servicios financieros,1764.811
2001,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Otros servicios|Servicios inmobiliarios y de alquiler,13542.792
2001,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Otros servicios|Servicios profesionales,610.078
2001,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Otros servicios|Servicios de salud,19541.577
2001,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Otros servicios|Productos no destinados al consumo y otros,41981.882
2002,corrientes,Millones de pesos a precios corrientes,Total del país,7444100.098
2002,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico,706636.305
2002,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Bienes,61971.309
2002,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Bienes|Artesanías,28615.658
2002,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Bienes|Otros bienes,33355.651
2002,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios,644664.996
2002,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Servicios de transporte aéreo de pasajeros,11267.289
2002,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por ferrocarril,788.414
2002,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por agua,1564.435
2002,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por carretera,93924.242
2002,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Servicios relacionados con el transporte,9475.432
2002,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Servicios de alquiler de equipos de transporte,1234.667
2002,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Agencias de viajes y otros servicios de reserva,9111.923
2002,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Servicios de apoyo,1617.642
2002,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Servicios culturales,11600.611
2002,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Servicios deportivos y recreativos,11794.494
2002,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes,137529.057
2002,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en establecimientos tradicionales,27824.65
2002,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en propiedad de casas de vacaciones,19686.68
2002,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en casa de familiares y amigos (imputación),90017.727
2002,corrientes,Millones de pesos a precios corrientes,"Total del país|Total turístico|Servicios|Restaurantes, bares y centros nocturnos<C1>",173359.772
2002,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Otros servicios,181397.018
2002,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Otros servicios|Comercio turístico,78172.028
2002,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Otros servicios|Transporte local,17917.146
2002,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Otros servicios|Servicios de información,2301.475
2002,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Otros servicios|Servicios financieros,2093.027
2002,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Otros servicios|Servicios inmobiliarios y de alquiler,13613.775
2002,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Otros servicios|Servicios profesionales,656.516
2002,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Otros servicios|Servicios de salud,22175.36
2002,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Otros servicios|Productos no destinados al consumo y otros,44467.691
2003,corrientes,Millones de pesos a precios corrientes,Total del país,7866314.954
2003,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico,780704.189
2003,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Bienes,95118.018
2003,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Bienes|Artesanías,30840.942
2003,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Bienes|Otros bienes,64277.076
2003,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios,685586.171
2003,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Servicios de transporte aéreo de pasajeros,12419.222
2003,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por ferrocarril,787.352
2003,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por agua,1956.666
2003,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por carretera,97477.971
2003,corrientes,Millones de pesos a precios corrientes,Total del país|Total turístico|Servicios|Servicios relacionados con el transporte,9929.615
